customer_id,customer_segment
C017856,Corporate
C017560,Consumer
C017513,Consumer
C019882,Corporate
C001605,Home Office
C004487,Home Office
C024519,Consumer
C001053,Consumer
C009304,Consumer
C010154,Consumer
C019180,Consumer
C014352,Corporate
C001728,Consumer
C001153,Consumer
C017207,Consumer
C007085,Consumer
C004245,Consumer
C015281,Corporate
C013482,Corporate
C003430,Consumer
C002650,Corporate
C019796,Corporate
C003367,Consumer
C016280,Consumer
C017329,Corporate
C000898,Consumer
C022822,Consumer
C003884,Consumer
C005984,Consumer
C007109,Corporate
C018888,Consumer
C001775,Consumer
C000867,Consumer
C021489,Consumer
C018017,Consumer
C008255,Consumer
C024608,Consumer
C016148,Consumer
C011393,Consumer
C000330,Consumer
C000759,Corporate
C023889,Consumer
C017542,Consumer
C004236,Consumer
C000924,Consumer
C021604,Consumer
C013795,Corporate
C024050,Corporate
C023413,Consumer
C004950,Consumer
C004917,Consumer
C019014,Consumer
C012055,Corporate
C017962,Corporate
C024606,Consumer
C009278,Consumer
C009245,Corporate
C013953,Consumer
C007846,Consumer
C006595,Consumer
C010151,Consumer
C015163,Home Office
C017637,Corporate
C023388,Consumer
C010149,Consumer
C018347,Consumer
C013420,Consumer
C016640,Consumer
C012859,Consumer
C017409,Home Office
C021707,Corporate
C016479,Consumer
C015205,Corporate
C005541,Consumer
C016303,Corporate
C011573,Consumer
C022447,Home Office
C005428,Consumer
C022371,Corporate
C019834,Consumer
C002051,Consumer
C023450,Consumer
C014123,Consumer
C011432,Corporate
C002017,Consumer
C000727,Consumer
C012196,Consumer
C015228,Corporate
C015217,Corporate
C011976,Consumer
C006073,Consumer
C022993,Consumer
C014690,Consumer
C018086,Consumer
C024154,Corporate
C018019,Home Office
C012205,Consumer
C006394,Consumer
C021913,Corporate
C014931,Home Office
C010318,Corporate
C000005,Consumer
C002672,Consumer
C003771,Consumer
C015491,Corporate
C016251,Corporate
C022983,Consumer
C012073,Consumer
C003215,Consumer
C013125,Corporate
C000180,Home Office
C021583,Home Office
C015575,Home Office
C022197,Consumer
C019599,Consumer
C012280,Consumer
C021852,Consumer
C009070,Consumer
C005064,Home Office
C023234,Consumer
C001687,Corporate
C013741,Corporate
C014902,Corporate
C020602,Consumer
C001207,Corporate
C006714,Corporate
C013537,Consumer
C016362,Consumer
C014243,Corporate
C010298,Home Office
C018160,Consumer
C006463,Consumer
C009962,Corporate
C018832,Corporate
C024005,Corporate
C023266,Consumer
C000963,Corporate
C017229,Consumer
C008529,Consumer
C007718,Consumer
C000775,Corporate
C002372,Consumer
C007370,Corporate
C019033,Home Office
C017379,Consumer
C000915,Consumer
C024731,Consumer
C018693,Corporate
C009505,Corporate
C003970,Consumer
C005231,Consumer
C016705,Consumer
C004728,Consumer
C015664,Consumer
C017283,Consumer
C006185,Corporate
C002254,Consumer
C009264,Consumer
C020471,Consumer
C015696,Consumer
C005113,Corporate
C014835,Consumer
C013020,Consumer
C012673,Corporate
C023185,Consumer
C019726,Consumer
C016090,Consumer
C013997,Home Office
C024793,Home Office
C020435,Consumer
C009890,Consumer
C016621,Corporate
C004472,Corporate
C024022,Consumer
C024059,Corporate
C024700,Corporate
C020900,Home Office
C006335,Corporate
C014018,Consumer
C008371,Consumer
C012770,Corporate
C017352,Consumer
C017263,Corporate
C012048,Corporate
C014045,Corporate
C024239,Corporate
C004790,Consumer
C007203,Consumer
C009649,Corporate
C023557,Consumer
C000267,Consumer
C016877,Consumer
C006274,Home Office
C007376,Consumer
C012893,Consumer
C021154,Corporate
C011070,Consumer
C000713,Consumer
C012603,Consumer
C016014,Corporate
C007796,Corporate
C024159,Consumer
C010632,Consumer
C024680,Consumer
C024113,Corporate
C006118,Corporate
C018674,Consumer
C006058,Consumer
C005753,Corporate
C009832,Consumer
C008961,Corporate
C006144,Corporate
C001847,Home Office
C022651,Corporate
C020033,Consumer
C016896,Consumer
C000184,Consumer
C018087,Consumer
C018806,Consumer
C018624,Consumer
C016494,Corporate
C001912,Consumer
C001830,Corporate
C007621,Consumer
C009344,Corporate
C007675,Consumer
C012478,Corporate
C007499,Consumer
C017395,Corporate
C002268,Corporate
C020313,Consumer
C019692,Consumer
C006072,Home Office
C002105,Consumer
C022084,Consumer
C003415,Home Office
C023453,Consumer
C018612,Corporate
C008480,Corporate
C005868,Consumer
C001774,Corporate
C004132,Consumer
C006899,Consumer
C018042,Consumer
C005075,Corporate
C021035,Corporate
C001172,Consumer
C011852,Consumer
C002240,Consumer
C011702,Corporate
C018606,Consumer
C004552,Consumer
C018090,Home Office
C012517,Corporate
C024052,Corporate
C002382,Corporate
C010734,Consumer
C016321,Consumer
C010453,Corporate
C012433,Consumer
C018779,Consumer
C024874,Consumer
C004186,Consumer
C013611,Home Office
C021279,Consumer
C009713,Consumer
C024895,Consumer
C006802,Consumer
C016453,Home Office
C019223,Corporate
C003582,Corporate
C024827,Consumer
C008059,Consumer
C007329,Consumer
C000471,Consumer
C007888,Corporate
C020028,Corporate
C001290,Corporate
C010433,Consumer
C009737,Consumer
C004240,Corporate
C018084,Consumer
C019637,Corporate
C003259,Consumer
C009269,Consumer
C007138,Corporate
C022779,Corporate
C013364,Corporate
C015443,Consumer
C000848,Consumer
C019037,Consumer
C024116,Consumer
C016010,Consumer
C022159,Consumer
C022732,Consumer
C011723,Corporate
C006517,Consumer
C002571,Consumer
C011423,Consumer
C003242,Consumer
C014055,Consumer
C003396,Corporate
C000949,Consumer
C010099,Corporate
C021357,Corporate
C001393,Consumer
C004130,Home Office
C002279,Home Office
C001561,Consumer
C008367,Consumer
C015493,Corporate
C012927,Corporate
C017112,Corporate
C020801,Consumer
C008160,Corporate
C003077,Consumer
C014615,Consumer
C015116,Consumer
C014974,Corporate
C016829,Consumer
C015208,Consumer
C014247,Corporate
C000468,Consumer
C020977,Consumer
C016481,Consumer
C008457,Consumer
C003197,Corporate
C021830,Corporate
C008988,Home Office
C013330,Consumer
C007760,Consumer
C006766,Consumer
C004178,Consumer
C013779,Consumer
C017740,Home Office
C015712,Corporate
C010927,Consumer
C003677,Home Office
C016856,Corporate
C021194,Consumer
C002706,Corporate
C016736,Home Office
C019769,Consumer
C000376,Consumer
C012875,Consumer
C003579,Consumer
C015906,Corporate
C012597,Consumer
C010763,Corporate
C022672,Home Office
C018884,Consumer
C001684,Consumer
C011179,Consumer
C015534,Consumer
C007827,Consumer
C005855,Consumer
C009470,Consumer
C005025,Corporate
C005269,Corporate
C017516,Consumer
C013339,Consumer
C011327,Consumer
C009693,Consumer
C014310,Corporate
C010389,Consumer
C009314,Home Office
C023164,Consumer
C004238,Home Office
C015488,Consumer
C017440,Corporate
C004087,Consumer
C017322,Consumer
C012350,Home Office
C007004,Consumer
C019933,Consumer
C016513,Consumer
C021263,Corporate
C001308,Consumer
C022890,Consumer
C023750,Consumer
C001390,Corporate
C007946,Corporate
C013601,Consumer
C016708,Corporate
C011750,Consumer
C019813,Consumer
C000104,Consumer
C011160,Corporate
C013644,Consumer
C017328,Consumer
C018758,Corporate
C015024,Consumer
C007408,Corporate
C004643,Consumer
C007828,Consumer
C017620,Home Office
C004127,Corporate
C020925,Consumer
C010564,Consumer
C001136,Corporate
C016384,Consumer
C012744,Corporate
C010626,Consumer
C005732,Consumer
C000055,Consumer
C006288,Corporate
C006930,Consumer
C007278,Corporate
C019474,Corporate
C021127,Consumer
C004840,Corporate
C011283,Consumer
C014688,Home Office
C010319,Corporate
C018686,Consumer
C013693,Corporate
C011644,Consumer
C022998,Corporate
C011462,Consumer
C012214,Home Office
C024493,Consumer
C018477,Consumer
C003504,Corporate
C023452,Corporate
C002271,Home Office
C000371,Home Office
C007706,Consumer
C014831,Consumer
C008093,Corporate
C005684,Consumer
C020816,Consumer
C014134,Consumer
C021708,Consumer
C003000,Corporate
C017823,Corporate
C009165,Consumer
C021064,Consumer
C016586,Corporate
C015639,Consumer
C017776,Corporate
C019887,Consumer
C012727,Corporate
C007091,Corporate
C024100,Corporate
C015945,Corporate
C012903,Corporate
C007072,Consumer
C012418,Corporate
C021898,Consumer
C021291,Consumer
C017587,Consumer
C001721,Corporate
C014952,Corporate
C007177,Consumer
C013457,Corporate
C000831,Corporate
C002759,Consumer
C010252,Corporate
C012657,Consumer
C001812,Consumer
C023037,Consumer
C012032,Consumer
C024512,Home Office
C022282,Consumer
C019062,Corporate
C020352,Consumer
C024331,Consumer
C023598,Consumer
C021288,Corporate
C019041,Consumer
C004744,Corporate
C022657,Consumer
C010085,Corporate
C004573,Consumer
C019586,Consumer
C013558,Home Office
C000334,Consumer
C023461,Consumer
C003841,Consumer
C021278,Corporate
C002515,Consumer
C024195,Consumer
C004364,Corporate
C014726,Consumer
C001514,Corporate
C006618,Consumer
C013215,Consumer
C019736,Consumer
C021907,Consumer
C012828,Consumer
C015301,Consumer
C004169,Home Office
C023172,Consumer
C022886,Consumer
C008576,Consumer
C018465,Consumer
C002117,Corporate
C016037,Consumer
C001527,Consumer
C004484,Corporate
C018514,Corporate
C001544,Corporate
C021000,Consumer
C009557,Home Office
C000675,Consumer
C018563,Corporate
C004963,Corporate
C016925,Consumer
C019031,Consumer
C009791,Consumer
C024713,Consumer
C013214,Corporate
C007173,Corporate
C007450,Consumer
C019741,Corporate
C024906,Consumer
C011539,Corporate
C006175,Consumer
C022044,Consumer
C018310,Corporate
C014296,Consumer
C014818,Consumer
C021558,Corporate
C021548,Consumer
C000084,Consumer
C002848,Consumer
C002645,Corporate
C004249,Consumer
C023486,Corporate
C006447,Consumer
C012629,Consumer
C018047,Corporate
C003209,Consumer
C018908,Consumer
C002883,Corporate
C009716,Consumer
C001548,Consumer
C012788,Corporate
C010337,Consumer
C001893,Corporate
C014255,Corporate
C003968,Corporate
C007594,Consumer
C007196,Home Office
C020222,Consumer
C015840,Consumer
C019587,Corporate
C004670,Consumer
C024395,Consumer
C020268,Consumer
C024944,Consumer
C003288,Corporate
C003453,Consumer
C004647,Consumer
C024988,Consumer
C009767,Consumer
C016451,Consumer
C011238,Consumer
C019577,Home Office
C005136,Consumer
C016970,Consumer
C001562,Consumer
C019418,Corporate
C016948,Consumer
C020232,Corporate
C016645,Home Office
C007793,Consumer
C024801,Consumer
C023742,Consumer
C011887,Corporate
C021692,Consumer
C012757,Consumer
C003156,Corporate
C009961,Consumer
C011730,Consumer
C019490,Corporate
C013491,Consumer
C020487,Consumer
C023883,Consumer
C013060,Consumer
C018724,Consumer
C010139,Corporate
C003408,Home Office
C017622,Consumer
C010406,Corporate
C020554,Consumer
C007133,Corporate
C012929,Corporate
C018607,Corporate
C019254,Consumer
C013696,Consumer
C020292,Consumer
C012694,Corporate
C014028,Consumer
C019910,Consumer
C002072,Corporate
C003084,Home Office
C012870,Corporate
C021845,Consumer
C023428,Consumer
C004662,Consumer
C019982,Consumer
C023687,Consumer
C021802,Consumer
C008037,Corporate
C009448,Corporate
C009123,Consumer
C014164,Home Office
C018104,Consumer
C017452,Consumer
C002532,Consumer
C022354,Consumer
C002835,Consumer
C019711,Consumer
C011156,Corporate
C023955,Consumer
C023323,Corporate
C016385,Corporate
C004380,Consumer
C005134,Consumer
C002528,Corporate
C020175,Consumer
C018013,Consumer
C001335,Home Office
C015545,Consumer
C016125,Consumer
C022302,Consumer
C017853,Corporate
C023766,Consumer
C022396,Consumer
C004784,Home Office
C022734,Consumer
C012203,Consumer
C018148,Home Office
C015182,Consumer
C004465,Consumer
C000311,Home Office
C009531,Consumer
C019257,Corporate
C018093,Consumer
C018594,Corporate
C018182,Consumer
C005169,Corporate
C014083,Consumer
C008936,Consumer
C015397,Corporate
C011648,Consumer
C014232,Consumer
C024220,Consumer
C000933,Corporate
C005591,Consumer
C001130,Consumer
C024092,Corporate
C003059,Consumer
C021164,Corporate
C024076,Consumer
C017227,Consumer
C024778,Consumer
C014764,Consumer
C009397,Home Office
C009848,Corporate
C007711,Consumer
C010883,Corporate
C006940,Home Office
C020944,Consumer
C005898,Consumer
C015442,Consumer
C003431,Consumer
C006309,Corporate
C001063,Consumer
C019453,Consumer
C020052,Consumer
C012259,Consumer
C003987,Corporate
C021959,Consumer
C001414,Consumer
C003514,Consumer
C013474,Consumer
C023390,Consumer
C009936,Consumer
C000531,Consumer
C017027,Consumer
C010370,Consumer
C024300,Home Office
C010178,Consumer
C023003,Consumer
C015202,Consumer
C018632,Consumer
C006937,Corporate
C008522,Consumer
C017815,Corporate
C009014,Corporate
C007776,Corporate
C009065,Consumer
C018570,Corporate
C017016,Home Office
C008975,Consumer
C015625,Consumer
C017546,Corporate
C010857,Consumer
C015037,Corporate
C022634,Home Office
C000686,Consumer
C024989,Corporate
C002481,Home Office
C003879,Consumer
C006701,Consumer
C020626,Consumer
C001388,Consumer
C008953,Corporate
C019970,Consumer
C005596,Consumer
C016620,Consumer
C022166,Consumer
C019203,Corporate
C008049,Consumer
C022211,Consumer
C010749,Consumer
C018456,Corporate
C005754,Consumer
C008051,Corporate
C013345,Corporate
C007001,Consumer
C021775,Consumer
C013590,Consumer
C013967,Consumer
C014602,Corporate
C020406,Consumer
C020237,Corporate
C012524,Corporate
C020940,Corporate
C000342,Corporate
C009166,Home Office
C021806,Consumer
C017891,Corporate
C006804,Consumer
C012250,Consumer
C015300,Consumer
C004420,Consumer
C006001,Home Office
C014037,Consumer
C019291,Consumer
C019931,Home Office
C003250,Corporate
C015718,Home Office
C024428,Corporate
C006947,Consumer
C009009,Consumer
C007062,Consumer
C000453,Consumer
C003283,Consumer
C018130,Corporate
C017642,Corporate
C016690,Consumer
C023279,Consumer
C000442,Corporate
C018777,Corporate
C020143,Consumer
C013890,Corporate
C019012,Home Office
C010228,Home Office
C001484,Consumer
C003525,Corporate
C014473,Consumer
C000638,Consumer
C023603,Consumer
C009060,Consumer
C012551,Consumer
C023155,Consumer
C002470,Consumer
C012537,Consumer
C008598,Consumer
C005214,Consumer
C024936,Consumer
C012987,Corporate
C010249,Consumer
C023189,Consumer
C013624,Consumer
C006972,Consumer
C017326,Consumer
C002252,Consumer
C014128,Home Office
C009499,Corporate
C021847,Corporate
C016422,Home Office
C021471,Consumer
C018270,Consumer
C024984,Consumer
C012056,Corporate
C002457,Consumer
C017194,Corporate
C008543,Consumer
C014945,Consumer
C012371,Consumer
C023959,Consumer
C020918,Consumer
C014020,Consumer
C004793,Consumer
C021741,Corporate
C020992,Consumer
C020370,Corporate
C002893,Consumer
C023667,Consumer
C011695,Home Office
C003747,Consumer
C020551,Corporate
C005471,Home Office
C019793,Corporate
C013148,Home Office
C004844,Consumer
C008812,Consumer
C001201,Consumer
C024007,Consumer
C011052,Corporate
C002959,Corporate
C021688,Consumer
C007639,Consumer
C015669,Consumer
C014972,Corporate
C024266,Corporate
C002754,Corporate
C002534,Consumer
C013415,Corporate
C024311,Consumer
C005975,Corporate
C004551,Corporate
C016735,Corporate
C002338,Consumer
C010231,Consumer
C018221,Consumer
C000895,Consumer
C011727,Consumer
C001800,Consumer
C021543,Consumer
C003954,Corporate
C007246,Corporate
C003667,Consumer
C006294,Corporate
C003885,Consumer
C000350,Home Office
C008881,Consumer
C006507,Corporate
C018767,Corporate
C007224,Consumer
C008027,Consumer
C006917,Consumer
C009171,Consumer
C021082,Consumer
C011818,Consumer
C019993,Consumer
C007105,Corporate
C007978,Corporate
C023555,Consumer
C015914,Consumer
C009658,Corporate
C003293,Consumer
C019104,Consumer
C009052,Corporate
C017506,Consumer
C008750,Consumer
C010619,Home Office
C010030,Consumer
C015529,Consumer
C020672,Home Office
C004083,Consumer
C008897,Consumer
C012639,Corporate
C021283,Corporate
C014417,Home Office
C006103,Consumer
C005652,Corporate
C012288,Consumer
C022997,Consumer
C021828,Corporate
C014968,Consumer
C019780,Consumer
C007945,Consumer
C009100,Corporate
C012045,Consumer
C019658,Consumer
C023922,Corporate
C004669,Consumer
C013869,Home Office
C001046,Consumer
C013064,Consumer
C018504,Corporate
C015132,Corporate
C004272,Consumer
C022483,Consumer
C020346,Home Office
C015949,Consumer
C005687,Consumer
C021782,Consumer
C023961,Home Office
C016726,Corporate
C000042,Consumer
C019908,Consumer
C003643,Consumer
C017370,Corporate
C000859,Consumer
C005790,Consumer
C022393,Consumer
C013706,Home Office
C012261,Consumer
C013211,Home Office
C021518,Corporate
C014562,Consumer
C020864,Consumer
C021440,Consumer
C008608,Consumer
C013396,Home Office
C000300,Corporate
C011741,Corporate
C014815,Corporate
C011426,Corporate
C013349,Corporate
C024415,Consumer
C020636,Consumer
C020353,Consumer
C022745,Home Office
C014626,Consumer
C012305,Consumer
C021131,Consumer
C009283,Consumer
C022816,Consumer
C018916,Corporate
C008171,Corporate
C016052,Corporate
C000907,Corporate
C007607,Consumer
C017313,Consumer
C020573,Corporate
C005220,Consumer
C007849,Corporate
C002315,Consumer
C023927,Corporate
C008931,Home Office
C002849,Consumer
C019525,Consumer
C019103,Consumer
C024232,Consumer
C006218,Corporate
C011791,Consumer
C003206,Consumer
C024537,Corporate
C000622,Consumer
C019426,Home Office
C008339,Consumer
C005142,Corporate
C018549,Consumer
C009878,Consumer
C001182,Corporate
C011235,Corporate
C018768,Consumer
C001038,Corporate
C017311,Home Office
C016127,Home Office
C013579,Consumer
C005728,Corporate
C005834,Corporate
C008343,Consumer
C015535,Consumer
C007976,Consumer
C002313,Consumer
C005039,Consumer
C024653,Corporate
C016937,Home Office
C006364,Corporate
C005954,Consumer
C003435,Consumer
C008691,Corporate
C014802,Consumer
C010845,Consumer
C013787,Corporate
C019434,Corporate
C019531,Consumer
C003034,Consumer
C007823,Consumer
C004375,Home Office
C016909,Consumer
C014771,Consumer
C014330,Home Office
C009632,Consumer
C003442,Consumer
C018933,Consumer
C012408,Corporate
C013823,Consumer
C011763,Home Office
C002138,Consumer
C013666,Consumer
C010402,Consumer
C011457,Corporate
C021036,Corporate
C013373,Consumer
C003483,Consumer
C012726,Corporate
C023348,Consumer
C024231,Consumer
C004412,Consumer
C020912,Corporate
C007627,Corporate
C024274,Consumer
C010325,Consumer
C001663,Consumer
C024561,Consumer
C012667,Consumer
C006925,Home Office
C016381,Consumer
C021314,Consumer
C019082,Corporate
C006810,Corporate
C003177,Consumer
C009295,Home Office
C024764,Consumer
C024168,Consumer
C016781,Consumer
C004569,Consumer
C019966,Consumer
C009115,Corporate
C005473,Consumer
C019964,Home Office
C014360,Corporate
C009799,Consumer
C000039,Consumer
C013166,Consumer
C012725,Consumer
C013392,Consumer
C017952,Corporate
C016114,Home Office
C012959,Corporate
C024408,Home Office
C020204,Home Office
C009063,Consumer
C012502,Corporate
C007476,Consumer
C012200,Corporate
C022147,Consumer
C012731,Corporate
C013366,Corporate
C022682,Home Office
C014171,Consumer
C023246,Home Office
C012582,Corporate
C015471,Consumer
C004657,Consumer
C018386,Consumer
C007354,Corporate
C017911,Consumer
C015710,Consumer
C003142,Consumer
C009119,Consumer
C006591,Corporate
C013369,Home Office
C000998,Corporate
C007894,Corporate
C022165,Consumer
C005835,Corporate
C001725,Corporate
C002612,Corporate
C013157,Consumer
C024717,Consumer
C011256,Consumer
C022741,Consumer
C000988,Consumer
C008352,Consumer
C014838,Consumer
C019286,Consumer
C016522,Corporate
C018255,Corporate
C017940,Consumer
C016778,Consumer
C006498,Consumer
C004536,Consumer
C022716,Corporate
C016818,Consumer
C002508,Consumer
C013005,Corporate
C008039,Corporate
C009722,Corporate
C002230,Corporate
C018120,Consumer
C003606,Consumer
C013440,Consumer
C021517,Home Office
C012534,Consumer
C019750,Corporate
C007337,Corporate
C006011,Corporate
C004613,Consumer
C017181,Corporate
C014373,Consumer
C010696,Consumer
C006052,Corporate
C000004,Corporate
C017020,Corporate
C010053,Consumer
C008633,Corporate
C020782,Consumer
C020249,Consumer
C015866,Consumer
C016175,Consumer
C024631,Corporate
C004468,Consumer
C003678,Consumer
C024718,Corporate
C010720,Home Office
C006859,Home Office
C012441,Consumer
C008652,Corporate
C015374,Consumer
C018091,Corporate
C011220,Home Office
C004159,Consumer
C013929,Corporate
C007233,Consumer
C001667,Consumer
C024221,Consumer
C011375,Consumer
C013399,Consumer
C020730,Consumer
C013117,Consumer
C008760,Corporate
C021663,Corporate
C024634,Corporate
C019532,Consumer
C007384,Home Office
C005515,Consumer
C021301,Consumer
C019367,Corporate
C005737,Corporate
C000423,Home Office
C020560,Consumer
C011302,Corporate
C016490,Consumer
C021878,Corporate
C014758,Consumer
C004241,Consumer
C003381,Consumer
C003419,Consumer
C011130,Corporate
C018864,Corporate
C018088,Corporate
C020568,Consumer
C009673,Home Office
C014929,Corporate
C019770,Consumer
C016309,Corporate
C019593,Corporate
C001892,Corporate
C012397,Consumer
C002803,Corporate
C007069,Consumer
C023016,Corporate
C007795,Consumer
C008062,Consumer
C022335,Home Office
C005258,Consumer
C007248,Corporate
C022348,Consumer
C001772,Consumer
C013118,Consumer
C024568,Consumer
C009982,Consumer
C018406,Consumer
C015275,Corporate
C006497,Consumer
C024543,Corporate
C005557,Corporate
C003376,Home Office
C001708,Corporate
C006880,Corporate
C022894,Consumer
C000384,Consumer
C008279,Consumer
C024351,Consumer
C020492,Consumer
C024478,Consumer
C014859,Home Office
C023847,Consumer
C010666,Consumer
C000218,Consumer
C007959,Consumer
C016042,Corporate
C016428,Corporate
C018587,Consumer
C011059,Consumer
C020615,Consumer
C009822,Consumer
C022269,Consumer
C001225,Consumer
C000919,Corporate
C013945,Consumer
C018391,Consumer
C000682,Home Office
C024172,Corporate
C023643,Consumer
C008521,Corporate
C011737,Consumer
C006347,Consumer
C014267,Home Office
C011636,Consumer
C017216,Corporate
C012815,Home Office
C020662,Consumer
C008816,Consumer
C024591,Corporate
C003391,Consumer
C014413,Home Office
C016977,Consumer
C003172,Corporate
C017156,Consumer
C017850,Corporate
C002174,Consumer
C014759,Consumer
C008956,Corporate
C023907,Consumer
C013556,Home Office
C000567,Home Office
C015851,Consumer
C024899,Consumer
C016870,Consumer
C000282,Consumer
C004869,Consumer
C011127,Home Office
C009593,Consumer
C003033,Corporate
C001056,Corporate
C015741,Consumer
C015480,Consumer
C023112,Corporate
C006125,Consumer
C003701,Consumer
C000294,Home Office
C022425,Corporate
C009727,Consumer
C001193,Consumer
C014921,Home Office
C012919,Consumer
C009614,Home Office
C018032,Consumer
C021237,Corporate
C010610,Consumer
C015017,Consumer
C008475,Consumer
C006872,Consumer
C012401,Consumer
C021165,Consumer
C006694,Corporate
C018108,Consumer
C011067,Corporate
C025000,Consumer
C011522,Corporate
C018070,Home Office
C015666,Corporate
C013620,Consumer
C012668,Corporate
C006846,Consumer
C018449,Consumer
C000192,Consumer
C002494,Corporate
C014836,Consumer
C013249,Consumer
C005690,Consumer
C016867,Consumer
C017412,Consumer
C014719,Corporate
C021681,Consumer
C001256,Consumer
C019028,Corporate
C007991,Consumer
C015057,Corporate
C018526,Home Office
C008644,Consumer
C011011,Consumer
C017996,Home Office
C021817,Consumer
C008832,Consumer
C004219,Consumer
C002907,Consumer
C012092,Corporate
C016566,Consumer
C019167,Home Office
C010279,Corporate
C003104,Consumer
C009379,Consumer
C001630,Corporate
C017491,Consumer
C005315,Consumer
C009887,Consumer
C016942,Consumer
C012323,Consumer
C014922,Corporate
C021132,Home Office
C004865,Consumer
C005067,Corporate
C022550,Consumer
C013230,Home Office
C010058,Consumer
C024226,Corporate
C017525,Consumer
C004893,Consumer
C000010,Consumer
C003913,Corporate
C003513,Consumer
C018945,Corporate
C006907,Corporate
C024949,Consumer
C010781,Consumer
C020693,Consumer
C023823,Consumer
C004997,Corporate
C006654,Consumer
C019405,Corporate
C020594,Home Office
C010929,Consumer
C004561,Corporate
C017268,Corporate
C016958,Consumer
C017001,Consumer
C008563,Consumer
C024652,Consumer
C006092,Consumer
C022409,Consumer
C000503,Consumer
C020574,Consumer
C016734,Consumer
C005274,Consumer
C016129,Consumer
C020461,Consumer
C014954,Consumer
C010098,Consumer
C016252,Home Office
C000154,Consumer
C008469,Home Office
C000786,Consumer
C021538,Corporate
C009626,Home Office
C010808,Corporate
C022999,Consumer
C002359,Consumer
C007582,Home Office
C016677,Corporate
C008378,Corporate
C002345,Home Office
C021099,Home Office
C022027,Corporate
C019666,Consumer
C001490,Consumer
C007628,Consumer
C011834,Consumer
C001531,Home Office
C012037,Home Office
C009759,Consumer
C004797,Corporate
C003060,Corporate
C012445,Consumer
C015191,Consumer
C013554,Consumer
C004811,Consumer
C024811,Consumer
C014131,Consumer
C017025,Corporate
C020023,Consumer
C004430,Consumer
C016872,Corporate
C011066,Consumer
C011469,Consumer
C021483,Consumer
C003638,Consumer
C000613,Corporate
C003966,Consumer
C006157,Consumer
C010292,Corporate
C009209,Home Office
C013738,Consumer
C022000,Consumer
C018500,Corporate
C020350,Home Office
C011670,Consumer
C006690,Consumer
C001147,Consumer
C007151,Consumer
C011847,Consumer
C003379,Corporate
C010428,Corporate
C013668,Corporate
C015369,Corporate
C023001,Corporate
C023710,Consumer
C013824,Corporate
C011641,Consumer
C007245,Corporate
C016358,Corporate
C011545,Home Office
C017695,Corporate
C017574,Consumer
C001364,Home Office
C006696,Consumer
C020183,Corporate
C010025,Corporate
C016025,Consumer
C024829,Consumer
C013567,Corporate
C003256,Consumer
C008641,Consumer
C000115,Home Office
C011770,Corporate
C013065,Home Office
C022276,Consumer
C017831,Consumer
C023676,Consumer
C012086,Corporate
C018207,Consumer
C016747,Corporate
C011688,Consumer
C009980,Home Office
C013177,Home Office
C023668,Consumer
C019427,Consumer
C007699,Corporate
C006692,Consumer
C003026,Consumer
C000276,Home Office
C008627,Consumer
C008288,Consumer
C018788,Consumer
C012554,Consumer
C019889,Consumer
C022689,Home Office
C003350,Consumer
C008637,Consumer
C013425,Consumer
C019185,Consumer
C018878,Consumer
C024639,Corporate
C000447,Consumer
C020099,Consumer
C024176,Consumer
C014309,Corporate
C021726,Consumer
C000575,Consumer
C005974,Consumer
C019352,Corporate
C001518,Corporate
C000420,Consumer
C018535,Consumer
C006770,Home Office
C020164,Consumer
C020539,Corporate
C005654,Consumer
C016443,Corporate
C001009,Consumer
C023558,Consumer
C007586,Consumer
C015297,Consumer
C008705,Consumer
C022010,Home Office
C018796,Corporate
C001571,Consumer
C006619,Consumer
C007933,Corporate
C010582,Corporate
C011572,Corporate
C015798,Consumer
C023438,Consumer
C021544,Corporate
C008150,Home Office
C006544,Consumer
C017355,Corporate
C007693,Consumer
C021406,Consumer
C004634,Consumer
C019429,Home Office
C015825,Corporate
C010359,Consumer
C014934,Consumer
C010893,Corporate
C010523,Corporate
C006404,Consumer
C002378,Consumer
C023770,Corporate
C001845,Consumer
C019625,Consumer
C021837,Consumer
C003825,Consumer
C016789,Consumer
C019771,Consumer
C021916,Consumer
C023131,Consumer
C005597,Consumer
C013217,Consumer
C017317,Consumer
C024723,Home Office
C014303,Home Office
C019900,Consumer
C003336,Corporate
C016225,Consumer
C012030,Consumer
C008372,Corporate
C012540,Consumer
C008779,Corporate
C013930,Consumer
C018238,Consumer
C007623,Consumer
C019965,Consumer
C024530,Home Office
C022980,Consumer
C012529,Corporate
C016915,Home Office
C001503,Consumer
C004462,Home Office
C023832,Corporate
C004116,Consumer
C004176,Consumer
C002161,Home Office
C010339,Consumer
C007955,Consumer
C001873,Corporate
C011205,Corporate
C003533,Consumer
C024468,Consumer
C024885,Corporate
C000443,Consumer
C008435,Corporate
C009872,Consumer
C023665,Home Office
C016546,Consumer
C013368,Consumer
C022846,Consumer
C010590,Consumer
C010515,Corporate
C010212,Consumer
C001549,Consumer
C001859,Consumer
C001073,Corporate
C007743,Consumer
C023226,Corporate
C003150,Home Office
C017155,Consumer
C000489,Consumer
C009342,Corporate
C020462,Corporate
C005212,Consumer
C020786,Consumer
C007188,Corporate
C018809,Consumer
C020496,Corporate
C019559,Home Office
C004276,Consumer
C007579,Corporate
C004990,Corporate
C007339,Corporate
C009941,Consumer
C007672,Consumer
